rating_agency_name,issuer_name,legal_entity_identifier,rating,rating_action_date
Standard & Poor's Ratings Services,Banco De Galicia Y Buenos Aires S.A.U.,579100KKDHKDFFKKB072,CCC,2020-04-08
Standard & Poor's Ratings Services,Syndicate Bank,335800WRJ3OK21NLQF21,NR,2020-04-07
Standard & Poor's Ratings Services,Curo Group Holdings Corp.,54930007KH8KCGJ4YE72,B-,2020-04-07
Standard & Poor's Ratings Services,Nordea Hypotek AB,5493000K2HPWIF6MFO29,NR,2020-04-01
Standard & Poor's Ratings Services,Ecobank Transnational Inc.,213800USCE9Y111R4656,B-,2020-03-31
Standard & Poor's Ratings Services,Fidelity Bank PLC,029200298A5K5WI0F567,B-,2020-03-31
Standard & Poor's Ratings Services,United Bank for Africa Plc,0292002067E3RH4D8768,B-,2020-03-31
Standard & Poor's Ratings Services,"BBVA Mexico S.A., Institucion de Banca Multiple, Grupo Financiero BBVA Mexico",549300WIWQK5Q9MCUN92,BB,2020-03-27
Standard & Poor's Ratings Services,First Horizon Corporation,TF3RXI1ZB1TQ30H9JV10,BBB-,2020-03-24
Standard & Poor's Ratings Services,First Horizon Bank,COOWI3L2W9TPYR3WJX37,BBB,2020-03-24
Standard & Poor's Ratings Services,BlackRock Investment Management (Taiwan) Ltd.,549300ZISWW0FGTKDU36,NR,2020-03-16
Standard & Poor's Ratings Services,BNP Paribas Public Sector SCF,969500FZIK0SBNRSC223,NR,2020-03-13
Standard & Poor's Ratings Services,CIFC Corp.,549300JERF8KQHGCGI34,NR,2020-03-10
Standard & Poor's Ratings Services,Industrial Bank of Korea,988400RBIWE3YA18PK12,NR,2020-03-06
Standard & Poor's Ratings Services,Wheels Inc.,549300SQOOG9SV97E904,A-2,2020-02-13
Standard & Poor's Ratings Services,Security Bank Corporation,549300JSVDZIR2CPTP95,NR,2020-02-07
Standard & Poor's Ratings Services,Banque Cantonale de Geneve,549300ZEFUWWFTP7BA50,BBB-,2020-02-06
Standard & Poor's Ratings Services,Blackstone Mortgage Trust Inc.,549300OLDJ20R2Y2UW20,NR,2020-01-31
Standard & Poor's Ratings Services,SMFG Preferred Capital JPY 3 Ltd.,549300MGXYL3EFF7N884,NR,2020-01-30
Standard & Poor's Ratings Services,Federation des caisses Desjardins du Quebec,549300B2Q47IR0CR5B54,BBB+,2020-01-23
Standard & Poor's Ratings Services,Citadel Limited Partnership,549300IPM6EKPVUPFL67,BBB,2020-01-22
Standard & Poor's Ratings Services,Capital Investment Trust Corp.,254900FEEAMCF4U7I946,twAAf,2020-01-20
Standard & Poor's Ratings Services,Mizzen Bondco Ltd.,635400DCHGHQGQD1EB39,NR,2020-01-17
Standard & Poor's Ratings Services,Bank of South Pacific Ltd.,549300000S0LQCY5B370,NR,2020-01-11
Standard & Poor's Ratings Services,"Miles Capital, Inc.",254900VR8AMF41FDZF16,NR,2019-12-24
Standard & Poor's Ratings Services,Kiwibank Ltd.,549300Z5CJRTI3CSS791,A,2019-12-19
Standard & Poor's Ratings Services,"Sheridan Production Partners II-M, LP",5R9JMPDJGEUGRHXB1E82,NR,2019-12-12
Standard & Poor's Ratings Services,Advanced Bank of Asia Ltd.,5493003OZ08PS8IJMR09,B+,2019-12-12
Standard & Poor's Ratings Services,Truist Financial Corp,549300DRQQI75D2JP341,A-2,2019-12-09
Standard & Poor's Ratings Services,Truist Bank,JJKC32MCHWDI71265Z06,A-,2019-12-09
Standard & Poor's Ratings Services,Lincoln Finance Ltd.,529900GRRKQHCVHZ6U59,BB+,2019-12-05
Standard & Poor's Ratings Services,"Oaktree Capital Management, L.P.",JOAJT0QKF9HWVYTX5K56,NR,2019-12-03
Standard & Poor's Ratings Services,Oaktree Capital Group LLC,254900T1ODNFOK2L6090,BBB,2019-11-20
Standard & Poor's Ratings Services,"PNC Capital Advisors, LLC",549300WVB7V48QCY3U49,NR,2019-11-18
Standard & Poor's Ratings Services,Hwatai Bank,549300O95PYSBUJZWY40,NR,2019-11-16
Standard & Poor's Ratings Services,"Bankmed, s.a.l.",21380033UO9CD6G1C848,NR,2019-11-15
Standard & Poor's Ratings Services,IDBI Bank Ltd.,335800UL1OJYBFEAPY30,BB,2019-10-31
Standard & Poor's Ratings Services,Global Bank Corporation y Subsidiarias,5493005ROG3FS85TE513,NR,2019-10-31
Standard & Poor's Ratings Services,Oney Bank S.A.,969500E07BR6468F5910,BBB,2019-10-29
Standard & Poor's Ratings Services,Clearstream Banking S.A.,549300OL514RA0SXJJ44,A-1+,2019-10-29
Standard & Poor's Ratings Services,Manulife Bank of Canada,5493001ECI4NJPXI5P10,A+,2019-10-23
Standard & Poor's Ratings Services,"Shanghai Pudong Development Bank Co., Ltd., London branch",894500MD4AQ96RDND980,BBB,2019-10-18
Standard & Poor's Ratings Services,JSC Eurasian Bank,25490040PDT9C3JZG295,NR,2019-10-15
Standard & Poor's Ratings Services,FIL Ltd.,549300SGJNFISS8EB433,BBB,2019-10-09
Standard & Poor's Ratings Services,Carlyle Group Inc. and subsidiaries (The),529900NGGVF94UK6PG95,NR,2019-10-08
Standard & Poor's Ratings Services,EBN Finance Company B.V.,549300YQYR5NQR743D34,NR,2019-10-08
Standard & Poor's Ratings Services,Associated Bank N.A.,ZF85QS7OXKPBG52R7N18,NR,2019-10-07
Standard & Poor's Ratings Services,RHB Bank Berhad,549300ZHRPSV7QIUJT80,NR,2019-10-04
Standard & Poor's Ratings Services,AIB Mortgage Bank,549300CGO72ED3XVUZ04,NR,2019-10-01
Standard & Poor's Ratings Services,Swedbank AB,M312WZV08Y7LYUC71685,AA-,2019-09-27
Standard & Poor's Ratings Services,Credit Agricole Public Sector SCF,969500CN2FOU71HFHW51,NR,2019-09-22
Standard & Poor's Ratings Services,KOFIBA-Kommunalfinanzierungsbank GmbH,52990081RTUT3DWKA272,NR,2019-09-19
Standard & Poor's Ratings Services,Haitong International Finance 2014 Limited,254900D44CHZIVCUVK11,NR,2019-09-12
Standard & Poor's Ratings Services,National Savings Bank,254900GY09K4S0E0V864,NR,2019-09-11
Standard & Poor's Ratings Services,AmBank (M) Berhad,549300DAPZWBBF0Y6447,NR,2019-08-22
Standard & Poor's Ratings Services,Franklin Resources Inc.,RIFQSET379FOGTEFKS80,NR,2019-08-15
Standard & Poor's Ratings Services,Qudos Mutual Limited,213800FDR2F2CZWT7981,NR,2019-08-15
Standard & Poor's Ratings Services,Central 1 Credit Union,549300XXHOD8SXSZKY72,NR,2019-08-07
Standard & Poor's Ratings Services,Banque Nomura France,969500Q9WTBUFNINDC18,A-2,2019-08-01
Standard & Poor's Ratings Services,Nomura International PLC,DGQCSV2PHVF7I2743539,A-2,2019-08-01
Standard & Poor's Ratings Services,Nomura Securities Co. Ltd.,XPSKD1VTEQPKCHBEKQ95,A-2,2019-08-01
Standard & Poor's Ratings Services,Credit Suisse Group Finance (Guernsey) Ltd.,54930078MRDO4MZY2D73,NR,2019-07-30
Standard & Poor's Ratings Services,Arkea Public Sector SCF,9695002BGH4R9KJFC936,NR,2019-07-24
Standard & Poor's Ratings Services,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,BBB+,2019-07-24
Standard & Poor's Ratings Services,Standard Chartered Bank (Singapore) Ltd.,549300MDYVVHJ8D1DW28,A-1,2019-07-24
Standard & Poor's Ratings Services,Zhongrong International Bond 2019 Limited,3003004B5ZS3Y4K7CS94,BB-,2019-07-12
Standard & Poor's Ratings Services,Zhongrong International Bond 2018 Limited,3003005NT7R3ACL12V93,BB-,2019-07-12
Standard & Poor's Ratings Services,Bereket Varlik Kiralama A.S.,789000OLFQHUEMCO1A78,NR,2019-07-01
Standard & Poor's Ratings Services,E.SUN Financial Holding Co. Ltd.,549300X6CNQE512OPC90,NR,2019-06-30
Standard & Poor's Ratings Services,Shinkong Investment Trust Co. Ltd.,2549005BKHS8J2SYCD56,NR,2019-06-27
Standard & Poor's Ratings Services,Sp Mortgage Bank PLC,7437001BISR7R2A9KX89,AAA,2019-06-14
Standard & Poor's Ratings Services,Bonum Pankki Oyj,743700RFAN8QA5JFA150,NR,2019-06-11
Standard & Poor's Ratings Services,American Express Canada Credit Corporation,H8Q9QGLWHBW65U7CLH18,NR,2019-06-07
Standard & Poor's Ratings Services,Itau CorpBanca,549300DDPTTIZ06NIV06,NR,2019-06-04
Standard & Poor's Ratings Services,Arkea Home Loans SFH,9695003L69OAFQ15LD18,NR,2019-05-31
Standard & Poor's Ratings Services,Credit Mutuel Arkea,96950041VJ1QP0B69503,NR,2019-05-31
Standard & Poor's Ratings Services,Arkea Banque Entreprises et Institutionnels,969500LZ8VV8HS83UI11,A-1,2019-05-31
Standard & Poor's Ratings Services,"Sheridan Production Partners I-M, LP",F8GWB3VZN7SSFDLW4W10,D,2019-05-31
Standard & Poor's Ratings Services,"Sheridan Production Partners I-A, LP",CTND1OK5IPOPMHC6GY05,D,2019-05-31
Standard & Poor's Ratings Services,SunTrust Banks Inc.,7E1PDLW1JL6TS0BS1G03,NR,2019-05-30
Standard & Poor's Ratings Services,Banco Municipal de Rosario,579100JDDIBBJJIJB095,NR,2019-05-29
Standard & Poor's Ratings Services,SBAB Bank AB (publ),H0YX5LBGKDVOWCXBZ594,BB,2019-05-22
Standard & Poor's Ratings Services,"Victory Capital Holdings, Inc.",549300BN5LH2CIPPHS71,BB-,2019-05-20
Standard & Poor's Ratings Services,Promerica Financial Corporation,529900HVS4Z5CWV6W775,B+,2019-05-02
Standard & Poor's Ratings Services,Ares Investments L.P.,549300F1C1JEV6G72F95,NR,2019-05-01
Standard & Poor's Ratings Services,Power Finance Corp. Ltd.,3358003Q6D9LIJJZ1614,BBB-,2019-04-11
Standard & Poor's Ratings Services,Together Financial Services Ltd.,549300TJPP85XH21TK11,NR,2019-03-29
Standard & Poor's Ratings Services,Korean Air Lines Co. Ltd.,988400C2UFBF4B660C58,NR,2019-03-22
Standard & Poor's Ratings Services,Curo Financial Technologies Corp.,549300Q2BEWRADFIOK10,NR,2019-03-21
Standard & Poor's Ratings Services,Oaktree Specialty Lending Corp,549300J6MGCEU5928620,NR,2019-02-28
Standard & Poor's Ratings Services,Tanner Servicios Financieros S.A.,549300JP6CX7QE8OL885,NR,2019-02-26
Standard & Poor's Ratings Services,Canadian Imperial Holdings Inc.,5493004RKKFE3DO79Y41,A-1,2019-02-25
Standard & Poor's Ratings Services,CIBC BA Ltd.,549300CVMVY6AOVKQE20,A+,2019-02-25
Standard & Poor's Ratings Services,GE SCF S.C.A,5493002KMXN8EXCRZ305,AA,2019-02-15
Standard & Poor's Ratings Services,Sovcombank PJSC,253400BBBP7990NS0M56,NR,2019-02-08
Standard & Poor's Ratings Services,SABB Sukuk Ltd.,635400A71UMAFKUYQH97,NR,2019-01-31
Standard & Poor's Ratings Services,SMFG Preferred Capital GBP 2 Ltd.,549300CLL77XPTZWBH86,NR,2019-01-30
Standard & Poor's Ratings Services,Merrill Lynch Capital Trust I,549300NFV7NLI7WFVR12,NR,2019-01-09
Standard & Poor's Ratings Services,Countrywide Capital III,549300BXKAZG8XJC8350,NR,2019-01-09
Standard & Poor's Ratings Services,Lloyds Bank Capital 2 L.P.,21380036ZAZ9CUWCXG96,NR,2019-01-08
Standard & Poor's Ratings Services,UniCredit Bank AG,2ZCNRR8UK83OBTEK2170,NR,2018-12-31
Standard & Poor's Ratings Services,RBS Holdings USA Inc.,213800PHORTTEXG59989,NR,2018-12-24
Standard & Poor's Ratings Services,Jih Sun Securities Investment Trust Co. Ltd.,254900PZ115IQ48ZBH69,NR,2018-12-21
Standard & Poor's Ratings Services,"Scotiabanc, Inc.",549300UWAOFM7OXCND23,NR,2018-12-18
Standard & Poor's Ratings Services,Invesco Finance PLC,549300OYQ3LAJYXXO449,NR,2018-12-18
Standard & Poor's Ratings Services,Wafa Gestion,213800S9DJLNO7OLPA46,NR,2018-12-17
Standard & Poor's Ratings Services,Community Choice Financial Inc,5493005V5BF7R1N1UT61,NR,2018-12-13
Standard & Poor's Ratings Services,Guangzhou Silk Road Investment Ltd.,549300NRK1LHOJPN7C30,BBB+,2018-12-12
Standard & Poor's Ratings Services,HBOS Capital Funding L.P.,213800KYUD5TC7VH5419,NR,2018-11-30
Standard & Poor's Ratings Services,Banques Populaires Covered Bonds,9695007W26HFE4NW2372,NR,2018-11-22
Standard & Poor's Ratings Services,Credit Suisse Fund Management S.A.,549300SYISD6IHXI0717,NR,2018-11-21
Standard & Poor's Ratings Services,PennantPark Investment Corporation,529900OK432R4C6NQQ73,NR,2018-11-20
Standard & Poor's Ratings Services,TDAM USA Inc.,549300POWAVTDFQV0307,NR,2018-11-20
Standard & Poor's Ratings Services,DFCC Bank,6ETOMI2JYPKXKSUUIP95,NR,2018-11-01
Standard & Poor's Ratings Services,Banca Mifel S.A.,4469000001BGCAL5BC62,B,2018-10-22
Standard & Poor's Ratings Services,Exane S.A.,969500UP76J52A9OXU27,NR,2018-10-18
Standard & Poor's Ratings Services,Standard Life Investments Limited,ONN53RF43KDRFCB1J158,NR,2018-10-08
Standard & Poor's Ratings Services,BlackRock Capital Investment Corp,H88PPRS67HRMQX6CRF26,NR,2018-10-08
Standard & Poor's Ratings Services,BNP Paribas Fortis SA/NV,KGCEPHLVVKVRZYO1T647,AAA,2018-10-04
Standard & Poor's Ratings Services,The Export-Import Bank of the Republic of China,254900VA7PYG4MRCGH51,NR,2018-09-28
Standard & Poor's Ratings Services,Malayan Banking Berhad,5493004OT3TOY404V310,A-,2018-09-27
Standard & Poor's Ratings Services,Nordea Bank AB,6SCPQ280AIY8EP3XFW53,NR,2018-09-26
Standard & Poor's Ratings Services,Ocwen Loan Servicing LLC,549300MEMWF0Y8H4PL17,NR,2018-09-21
Standard & Poor's Ratings Services,"Banco Invex, S.A., Institucion de Banca Multiple, Invex Grupo Financiero",4469000001BCNG57T785,NR,2018-09-14
Standard & Poor's Ratings Services,"Purpose Investment, Inc.",549300FIS6VUDI2EFP32,NR,2018-09-06
Standard & Poor's Ratings Services,"Hercules Capital, Inc.",549300UJ5OC256GR2B73,NR,2018-09-06
Standard & Poor's Ratings Services,Invesco Global Asset Management Ltd.,549300I5K9P4G2ZADV53,NR,2018-08-31
Standard & Poor's Ratings Services,"Jiuding Group Finance Co., Ltd.",5493003QCGCDFEKF7F76,BB,2018-08-31
Standard & Poor's Ratings Services,NXT Capital LLC,549300X2BD9FSR1N0339,BB+,2018-08-29
Standard & Poor's Ratings Services,FIL Investments International,UU497BMAZ1ZKIT3YNT03,NR,2018-08-24
Standard & Poor's Ratings Services,AD Capital S.A.,558600VUC6MWDE2BNT36,BB-f,2018-08-16
Standard & Poor's Ratings Services,Solar Capital Ltd.,BJOT6DX9ML6BR3Z0O636,NR,2018-08-08
Standard & Poor's Ratings Services,Thomas Miller Investment (Isle of Man) Ltd.,254900T3YHEK0DN1F830,NR,2018-08-03
Standard & Poor's Ratings Services,Promsvyazbank PJSC,VX43JDHPWL0M8GQ0QU45,BB-,2018-08-01
Standard & Poor's Ratings Services,PSB Finance S.A.,222100THP1BEX592OQ07,BB-,2018-08-01
Standard & Poor's Ratings Services,"Focus Financial Partners, LLC",5493007L0E0VKRC2CP39,NR,2018-07-30
Standard & Poor's Ratings Services,Creditcorp,549300711SE9X6FH1C19,NR,2018-07-18
Standard & Poor's Ratings Services,Mercury BondCo PLC,213800E1GPROACV12538,NR,2018-07-06
Standard & Poor's Ratings Services,Shanghai Pudong Development Bank Co. Ltd.,300300C1031031001330,BBB,2018-06-28
Standard & Poor's Ratings Services,Royal Trust Corp. of Canada,5493004GDUF3ANUHLQ83,NR,2018-06-27
Standard & Poor's Ratings Services,Kazkommertsbank JSC,254900EZSBUSXJWGPP74,BB,2018-06-25
Standard & Poor's Ratings Services,Halyk Savings Bank of Kazakhstan,213800NYDTVQM4SDUD67,BB,2018-06-25
Standard & Poor's Ratings Services,ARES Capital Corporation,WEQ82666OJYSI5GUAB47,BBB-,2018-06-25
Standard & Poor's Ratings Services,IMB Ltd.,549300P2EFHKIRHCYB07,NR,2018-06-18
Standard & Poor's Ratings Services,"Goldman Sachs BDC, Inc.",6D01AGSGBNZIJSN77043,BB,2018-06-15
Standard & Poor's Ratings Services,Deutsche Bank S.A.E.,529900SICIK5OVMVY186,NR,2018-06-15
Standard & Poor's Ratings Services,Banco de Bogota S.A. y Subsidiarias,549300LYHE7LWSKDZT53,BB+,2018-06-12
Standard & Poor's Ratings Services,Merrill Lynch Capital Trust III,549300535XJJSL9WRI11,NR,2018-06-08
Standard & Poor's Ratings Services,"Russell Investments US Institutional Holdco, Inc.",5493008YG7V0FQCJQI74,BB-,2018-06-08
Standard & Poor's Ratings Services,"Russell Investments US Retail Holdco, Inc.",5493003D7RT5H0QPLE74,BB-,2018-06-08
Standard & Poor's Ratings Services,NB Capital Trust III,549300K6TNDMOZBVDB29,NR,2018-06-08
Standard & Poor's Ratings Services,Deutsche Bank AG,7LTWFZYICNSX8D621K86,BBB+,2018-06-01
Standard & Poor's Ratings Services,Deutsche Bank Trust Corp.,529900JA77IQLWAUIY31,BBB+,2018-06-01
Standard & Poor's Ratings Services,Cantor Fitzgerald L.P.,549300RLUEEVQEMX0450,BBB-,2018-05-14
Standard & Poor's Ratings Services,GFI Group Inc.,SMKBZZQY7Q8IGJB2CR62,BBB-,2018-05-14
Standard & Poor's Ratings Services,BGC Partners Inc.,TF1LXM1YNB81WKUH5G19,BBB-,2018-05-14
Standard & Poor's Ratings Services,"Wells Fargo Trust Company, National Association",5493007K4IDDY8NNT424,NR/NR,2018-05-10
Standard & Poor's Ratings Services,Laurentian Bank of Canada,HO0K6ZULL3QE6S6SFW60,BB-,2018-04-27
Standard & Poor's Ratings Services,"CLS Investments, LLC",254900ODWR8J2X17LR62,NR,2018-04-23
Standard & Poor's Ratings Services,Apollo Investment Corporation,5493005P14I7WFB3FW47,BB+,2018-04-23
Standard & Poor's Ratings Services,"TaxACT, Inc.",ZQR6567SHGLWD369KB47,NR,2018-04-18
Standard & Poor's Ratings Services,FS KKR Capital Corp.,549300TYRSI1T21B1360,BBB-,2018-04-16
Standard & Poor's Ratings Services,B&N Bank PJSC,253400V4QJMG43DN5B07,B+,2018-04-13
Standard & Poor's Ratings Services,B&N Bonds D.A.C.,635400MQXKVCCMJV9441,B+,2018-04-13
Standard & Poor's Ratings Services,OFCB Capital PLC,635400WFUJFRTCYGR357,B+,2018-04-10
Standard & Poor's Ratings Services,Bank Otkritie Financial Co.,253400D1T9WFNN3BTT91,B+,2018-04-10
Standard & Poor's Ratings Services,Export-Import Bank of India,335800OFZ8YEIVN1QI11,NR,2018-04-06
Standard & Poor's Ratings Services,Cota Commercial Bank Ltd.,549300SN1NAZW1D1MC09,NR,2018-03-30
Standard & Poor's Ratings Services,PT Bank Rakyat Indonesia (Persero) Tbk.,254900HB6S4B12GBNP64,NR,2018-03-29
Standard & Poor's Ratings Services,HBOS Capital Funding No. 4 L.P.,213800BHG3IFZJ1M1M05,NR,2018-03-19
Standard & Poor's Ratings Services,Intercorp Financial Services Inc.,5299004181WFTEWB1398,BBB-,2018-03-16
Standard & Poor's Ratings Services,TMBThanachart Bank Public Company Limited,549300WKGLXEV3DB7I54,NR,2018-03-10
Standard & Poor's Ratings Services,BOT Lease Co. Ltd.,3538007NWBKQIJN2IT22,BBB,2018-02-27
Standard & Poor's Ratings Services,Ditech Holding Corp.,Z4TM9IUZR644E7BFXU45,NR,2018-02-15
Standard & Poor's Ratings Services,HSBC Finance Corporation,213800NQZ5NL1KSD7V45,NR,2018-02-14
Standard & Poor's Ratings Services,BrightHouse Group Plc,213800M7DFNKJA3FX333,D,2018-02-05
Standard & Poor's Ratings Services,CREDIT BANK OF MOSCOW,2534000R9X3PNNE57C55,NR,2018-02-02
Standard & Poor's Ratings Services,Banco Davivienda S.A.,549300P161V4IPKAQS70,NR,2018-01-30
Standard & Poor's Ratings Services,"EIG Management Company, LLC",5493007EDFEL0IR8BD89,BB+,2018-01-19
Standard & Poor's Ratings Services,Credit Foncier et Communal d'Alsace et de Lorraine - SCF,969500UL0MHW33JFYV53,NR,2018-01-18
Standard & Poor's Ratings Services,ING (US) Issuance LLC,549300PZI3TUJD8MVS84,NR,2018-01-16
Standard & Poor's Ratings Services,Government Development Bank for Puerto Rico,549300GHTB1AZOST1L14,NR,2018-01-08
Standard & Poor's Ratings Services,FIG LLC,E9QMI16COCH7MS48VM71,NR,2018-01-05
Standard & Poor's Ratings Services,MoneyGram International,5299002DLX0Q04KC4156,B+,2018-01-05
Standard & Poor's Ratings Services,Bank RBK JSC,549300LIHOK7FE6D2888,NR,2017-12-29
Standard & Poor's Ratings Services,"NewStar Financial, Inc.",KWQVVPX9OGSKS3U0N171,BB-,2017-12-26
Standard & Poor's Ratings Services,"Consubanco, S.A. Institucion de Banca Multiple",4469000001BN524BYH65,BB-,2017-12-21
Standard & Poor's Ratings Services,Huarong Finance Co. Ltd.,549300FCZYEDOWFFRU56,BBB+,2017-12-20
Standard & Poor's Ratings Services,Valley National Bancorp,549300ET52S1UBIB9762,BBB-,2017-12-20
Standard & Poor's Ratings Services,AgFirst Farm Credit Bank,MMO6VV34TNP4Z1T8NG83,NR,2017-12-19
Standard & Poor's Ratings Services,ING Capital Funding Trust III,549300VCYOYIE46IOD95,NR,2017-11-29
Standard & Poor's Ratings Services,Payden & Rygel,L2GZWMSRUEFTFNIS0711,NR,2017-11-17
Standard & Poor's Ratings Services,MyState Bank Ltd.,549300ORMHFZGQWBPU71,BBB-,2017-11-16
Standard & Poor's Ratings Services,Agricultural Bank of China Ltd.,549300E7TSGLCOVSY746,A,2017-10-31
Standard & Poor's Ratings Services,SDSC International Finance Ltd.,3003008I1SLO6I9G7615,A,2017-10-31
Standard & Poor's Ratings Services,China Power International Development Limited,529900MDOW3M0UV2ST42,NR,2017-10-27
Standard & Poor's Ratings Services,First Securities Investment Trust Co. Ltd.,549300J30A58UWAVWF87,twAA+f,2017-10-23
Standard & Poor's Ratings Services,PGIM Securities Investment Trust Enterprise,25490077CURC3ML3O056,twAA+f,2017-10-23
Standard & Poor's Ratings Services,CTBC Investments Co. Ltd.,5493003WMIOX85GGSU40,twAA+f,2017-10-23
Standard & Poor's Ratings Services,INVESCO Taiwan Ltd.,549300LD5IO80J5MVW14,twAAAf,2017-10-23
Standard & Poor's Ratings Services,Nomura Asset Management Taiwan Ltd.,254900F2UKE7DE0J0W79,twAA+f,2017-10-23
Standard & Poor's Ratings Services,Fuh Hwa Securities Investment Trust Co. Ltd.,254900DOEOU8H3DY3L51,twAA+f,2017-10-23
Standard & Poor's Ratings Services,Eastspring Securities Investment Trust Co. Ltd.,213800ANMAAZGPH2NN22,twAA+f,2017-10-23
Standard & Poor's Ratings Services,Taiwan Cooperative Securities Investment Trust Co. Ltd.,549300JIHNB7206H7D62,twAAf,2017-10-23
Standard & Poor's Ratings Services,Schroder Investment Management (Taiwan) Ltd.,213800I83OCN7SB12F29,twAAAf,2017-10-23
Standard & Poor's Ratings Services,JP Morgan Asset Management (Taiwan) Ltd.,5493007XKH607S1KJV92,twAAAf,2017-10-23
Standard & Poor's Ratings Services,BofA Securities Japan Co. Ltd.,I7E80LI4NVVT41W1WB02,NR,2017-10-16
Standard & Poor's Ratings Services,Bank of Montreal Mortgage Corp.,549300XXOFRGCUQF1Y98,NR,2017-10-04
Standard & Poor's Ratings Services,Yuanta Securities Investment Trust Co. Ltd.,254900I134OAHP6CA384,twAA+f,2017-09-29
